Time[ms]; PeakValue; HR[bpm]
5300;0;156,1225
5333;0;156,1225
5367;0;156,1225
5400;1;156,1225
5433;0;155,6757
5467;0;155,6757
5500;0;154,8387
5533;0;154,8387
5567;0;154,8387
5600;0;154,8387
5633;0;152,2388
5667;0;152,2388
5700;0;152,2388
5733;1;152,2388
5767;0;151,5789
5800;0;151,5789
5833;0;151,5789
5867;0;151,5789
5900;0;151,5789
5933;0;151,5789
5967;0;151,5789
6000;0;151,5789
6033;0;151,5789
6067;0;151,5789
6100;1;151,5789
6133;0;149,2228
6167;0;149,2228
6200;0;149,2228
6233;0;149,2228
6267;0;149,2228
6300;0;149,2228
6333;0;150
6367;0;150
6400;0;150
6433;0;150
6467;0;150
6500;1;150
6533;0;148,3517
6567;0;146,9388
6600;0;146,9388
6633;0;146,9388
6667;0;146,9388
6700;0;146,9388
6733;0;146,9388
6767;0;146,9388
6800;0;146,9388
6833;1;137,7551
6867;0;135,4839
6900;0;135,4839
6933;0;135,4839
6967;0;135,4839
7000;0;135,6784
7033;0;135,6784
7067;0;135,6784
7100;0;135,6784
7133;0;135,6784
7167;1;135,6784
7200;0;134,0426
7233;0;134,0426
7267;0;134,0426
7300;0;134,0426
7333;0;134,0426
7367;0;134,0426
7400;0;134,0426
7433;0;134,0426
7467;0;133,6634
7500;0;133,6634
7533;1;133,6634
7567;0;131,9372
7600;0;131,9372
7633;0;131,9372
7667;0;131,9372
7700;0;131,9372
7733;0;131,9372
7767;0;131,9372
7800;0;131,9372
7833;0;131,9372
7867;0;131,9372
7900;1;131,9372
7933;0;129,2818
7967;0;128,5714
8000;0;128,5714
8033;0;128,5714
8067;0;128,5714
8100;0;128,5714
8133;0;128,5714
8167;0;128,5714
8200;0;128,5714
8233;1;128,5714
8267;0;126,4865
8300;0;126,4865
8333;0;126,4865
8367;0;126,4865
8400;0;126,4865
8433;0;126,4865
8467;0;126
8500;0;126
8533;0;126
8567;0;126
8600;1;126
8633;0;125,1337
8667;0;125,1337
8700;0;125,1337
8733;0;125,1337
8767;0;125,1337
8800;0;125,1337
8833;0;125,1337
8867;0;125,1337
8900;0;126
8933;0;126
8967;0;126
9000;0;126
9033;1;126
9067;0;125,1337
9100;0;125,1337
9133;0;125,1337
9167;0;125,8064
9200;0;125,8064
9233;0;125,8064
9267;0;125,8064
9300;0;125,8064
9333;0;125,8064
9367;0;126,4865
9400;0;126,4865
9433;0;126,4865
9467;0;124,7525
9500;0;124,7525
9533;1;124,7525
9567;0;125,1337
9600;0;125,1337
9633;0;125,1337
9667;0;125,1337
9700;0;125,1337
9733;0;125,1337
9767;0;125,1337
9800;0;125,1337
9833;0;125,1337
9867;0;125,1337
9900;0;125,1337
9933;0;125,1337
9967;0;125,1337
10000;0;124,1379
10033;1;124,1379
10067;0;123,8095
10100;0;123,8095
10133;0;123,8095
10167;0;123,8095
10200;0;123,8095
10233;0;123,8095
10267;0;123,8095
10300;0;123,8095
10333;0;123,8095
10367;0;123,8095
10400;0;123,8095
10433;0;124,7525
10467;0;124,7525
10500;1;124,7525
10533;0;124,4681
10567;0;124,4681
10600;0;124,4681
10633;0;124,4681
10667;0;124,4681
10700;0;124,4681
10733;0;124,4681
10767;0;124,4681
10800;0;124,4681
10833;0;124,4681
10867;0;124,4681
10900;0;124,7525
10933;0;124,7525
10967;1;124,7525
11000;0;125,1337
11033;0;125,1337
11067;0;125,1337
11100;0;125,1337
11133;0;125,1337
11167;0;125,1337
11200;0;125,1337
11233;0;125,1337
11267;0;125,1337
11300;0;125,1337
11333;0;125,1337
11367;0;125,3731
11400;0;125,3731
11433;0;125,3731
11467;1;125,3731
11500;0;125,1337
11533;0;125,1337
11567;0;125,1337
11600;0;125,1337
11633;0;125,1337
11667;0;125,1337
11700;0;125,1337
11733;0;125,1337
11767;0;125,1337
11800;0;125,1337
11833;0;125,1337
11867;0;124,7525
11900;0;124,7525
11933;1;124,7525
11967;0;125,1337
12000;0;125,1337
12033;0;125,1337
12067;0;125,1337
12100;0;125,1337
12133;0;125,1337
12167;0;125,1337
12200;0;125,1337
12233;0;125,1337
12267;0;125,1337
12300;0;125,1337
12333;0;125,3731
12367;0;125,3731
12400;0;125,3731
12433;1;125,3731
12467;0;125,1337
12500;0;125,1337
12533;0;125,1337
12567;0;125,1337
12600;0;125,1337
12633;0;125,1337
12667;0;125,1337
12700;0;125,1337
12733;0;125,1337
12767;0;125,1337
12800;0;125,3731
12833;0;125,3731
12867;0;125,3731
12900;1;125,3731
12933;0;125,1337
12967;0;125,1337
13000;0;125,1337
13033;0;125,1337
13067;0;125,1337
13100;0;125,1337
13133;0;125,1337
13167;0;125,1337
13200;0;125,1337
13233;0;125,1337
13267;0;125,3731
13300;0;125,3731
13333;0;125,3731
13367;1;125,3731
13400;0;124,4681
13433;0;124,4681
13467;0;124,4681
13500;0;124,4681
13533;0;124,4681
13567;0;124,4681
13600;0;124,4681
13633;0;124,4681
13667;0;124,4681
13700;0;124,4681
13733;0;124,7525
13767;0;124,7525
13800;1;124,7525
13833;0;124,4681
13867;0;124,4681
13900;0;124,4681
13933;0;124,4681
13967;0;124,4681
14000;0;124,4681
14033;0;124,4681
14067;0;124,4681
14100;0;124,4681
14133;0;124,4681
14167;0;124,4681
14200;0;124,4681
14233;0;124,1379
14267;1;124,1379
14300;0;124,4681
14333;0;124,4681
14367;0;124,4681
14400;0;124,4681
14433;0;124,4681
14467;0;124,4681
14500;0;124,4681
14533;0;124,4681
14567;0;124,4681
14600;0;124,4681
14633;0;124,4681
14667;0;124,4681
14700;0;124,4681
14733;0;124,4681
14767;1;124,4681
14800;0;123,1579
14833;0;123,1579
14867;0;123,1579
14900;0;123,1579
14933;0;123,1579
14967;0;123,1579
15000;0;123,1579
15033;0;123,1579
15067;0;123,1579
15100;0;123,1579
15133;0;123,1579
15167;0;123,1579
15200;0;123,1579
15233;0;123,1579
15267;1;123,5294
15300;0;122,5131
15333;0;122,5131
15367;0;122,5131
15400;0;122,5131
15433;0;122,5131
15467;0;122,5131
15500;0;122,5131
15533;0;122,5131
15567;0;122,5131
15600;0;122,5131
15633;0;122,5131
15667;0;122,5131
15700;1;123,5294
15733;0;125,1337
15767;0;125,1337
15800;0;125,1337
15833;0;125,1337
15867;0;125,1337
15900;0;125,1337
15933;0;125,1337
15967;0;125,1337
16000;0;125,1337
16033;0;125,1337
16067;0;125,1337
16100;0;125,1337
16133;0;125,1337
16167;0;125,3731
16200;0;125,3731
16233;0;125,3731
16267;1;125,3731
16300;0;125,8064
16333;0;125,8064
16367;0;125,8064
16400;0;125,8064
16433;0;125,8064
16467;0;125,8064
16500;0;125,8064
16533;0;125,8064
16567;0;125,8064
16600;0;125,8064
16633;0;126
16667;0;126
16700;0;126
16733;0;126
16767;1;126
16800;0;125,8064
16833;0;125,8064
16867;0;125,8064
16900;0;125,8064
16933;0;125,8064
16967;0;125,8064
17000;0;125,8064
17033;0;125,8064
17067;0;125,8064
17100;0;126
17133;0;126
17167;0;126
17200;0;126
17233;1;126
17267;0;125,8064
17300;0;125,8064
17333;0;125,8064
17367;0;125,8064
17400;0;125,8064
17433;0;125,8064
17467;0;125,8064
17500;0;125,8064
17533;0;125,8064
17567;0;125,8064
17600;0;125,8064
17633;0;125,8064
17667;0;125,8064
17700;1;125,8064
17733;0;125,5814
17767;0;125,5814
17800;0;125,5814
17833;0;125,5814
17867;0;125,8064
17900;0;125,8064
17933;0;125,8064
17967;0;125,8064
18000;0;125,8064
18033;0;125,8064
18067;0;125,8064
18100;0;125,8064
18133;0;125,8064
18167;1;123,5294
18200;0;123,8095
18233;0;123,8095
18267;0;123,8095
18300;0;123,8095
18333;0;123,8095
18367;0;123,8095
18400;0;123,8095
18433;0;123,8095
18467;0;123,8095
18500;0;123,8095
18533;0;123,8095
18567;0;123,8095
18600;0;123,8095
18633;0;123,8095
18667;1;123,5294
18700;0;123,1579
18733;0;123,1579
18767;0;123,1579
18800;0;123,1579
18833;0;123,1579
18867;0;123,1579
18900;0;123,1579
18933;0;123,1579
18967;0;123,1579
19000;0;123,1579
19033;0;123,1579
19067;0;123,1579
19100;0;123,1579
19133;1;123,5294
19167;0;123,1579
19200;0;123,1579
19233;0;123,1579
19267;0;123,1579
19300;0;123,1579
19333;0;123,1579
19367;0;123,1579
19400;0;123,1579
19433;0;123,1579
19467;0;123,1579
19500;0;123,1579
19533;0;123,1579
19567;0;123,1579
19600;1;123,5294
19633;0;123,1579
19667;0;123,1579
19700;0;123,1579
19733;0;123,1579
19767;0;123,1579
19800;0;123,1579
19833;0;123,1579
19867;0;123,1579
19900;0;123,1579
19933;0;123,1579
19967;0;123,1579
20000;0;123,1579
20033;0;123,1579
20067;1;123,5294
20100;0;123,1579
20133;0;123,1579
20167;0;123,1579
20200;0;123,1579
20233;0;123,1579
20267;0;123,1579
20300;0;123,1579
20333;0;123,1579
20367;0;123,1579
20400;0;123,1579
20433;0;123,1579
20467;0;123,1579
20500;0;123,1579
20533;1;123,5294
20567;0;123,8095
20600;0;123,8095
20633;0;123,8095
20667;0;123,8095
20700;0;123,8095
20733;0;123,8095
20767;0;123,8095
20800;0;123,8095
20833;0;123,8095
20867;0;123,8095
20900;0;123,8095
20933;0;123,8095
20967;0;124,7525
21000;0;124,7525
21033;1;124,7525
21067;0;126,4865
21100;0;126,4865
21133;0;126,4865
21167;0;126,4865
21200;0;126,4865
21233;0;126,4865
21267;0;126,4865
21300;0;126,4865
21333;0;126,4865
21367;0;126,4865
21400;0;126,4865
21433;0;126,6332
21467;0;126,6332
21500;0;126,6332
21533;0;126,6332
21567;0;126,6332
21600;1;126,6332
21633;0;125,8064
21667;0;125,8064
21700;0;125,8064
21733;0;125,8064
21767;0;125,8064
21800;0;125,8064
21833;0;125,8064
21867;0;125,8064
21900;0;126
21933;0;126
21967;0;126
22000;0;126
22033;1;126
22067;0;125,8064
22100;0;125,8064
22133;0;125,8064
22167;0;125,8064
22200;0;125,8064
22233;0;125,8064
22267;0;125,8064
22300;0;125,8064
22333;0;126,6332
22367;0;126,6332
22400;0;126,6332
22433;0;126,6332
22467;0;126,6332
22500;1;126,6332
22533;0;126,4865
22567;0;126,4865
22600;0;126,4865
22633;0;126,4865
22667;0;126,4865
22700;0;126,4865
22733;0;126,4865
22767;0;126,4865
22800;0;126,4865
22833;0;126,4865
22867;0;126,4865
22900;0;126,4865
22933;0;126,4865
22967;1;126,4865
23000;0;126,3158
23033;0;126,3158
23067;0;126,3158
23100;0;126,3158
23133;0;126,3158
23167;0;121,875
23200;0;121,875
23233;0;121,875
23267;0;121,875
23300;0;121,875
23333;0;121,875
23367;0;121,875
23400;0;121,875
23433;1;121,875
23467;0;121,3483
23500;0;121,3483
23533;0;121,3483
23567;0;121,3483
23600;0;122,5131
23633;0;122,5131
23667;0;122,5131
23700;0;122,5131
23733;0;122,5131
23767;0;122,5131
23800;0;122,5131
23833;0;122,5131
23867;0;122,5131
23900;1;122,5131
23933;0;122,5131
23967;0;122,5131
24000;0;122,5131
24033;0;122,5131
24067;0;122,5131
24100;0;122,5131
24133;0;122,5131
24167;0;122,5131
24200;0;122,5131
24233;0;122,5131
24267;0;122,5131
24300;0;122,5131
24333;0;122,5131
24367;1;122,5131
24400;0;125,8064
24433;0;125,8064
24467;0;125,8064
24500;0;125,8064
24533;0;125,8064
24567;0;125,8064
24600;0;125,8064
24633;0;125,8064
24667;0;125,8064
24700;0;125,8064
24733;0;125,8064
24767;0;125,8064
24800;0;125,8064
24833;0;125,8064
24867;0;126
24900;0;126
24933;0;126
24967;0;126
25000;1;126
25033;0;125,8064
25067;0;125,8064
25100;0;125,8064
25133;0;125,8064
25167;0;125,8064
25200;0;125,8064
25233;0;125,8064
25267;0;125,8064
25300;0;125,8064
25333;0;126
25367;0;126
25400;0;126
25433;0;126
25467;1;126
25500;0;125,8064
25533;0;125,8064
25567;0;125,8064
25600;0;125,8064
25633;0;125,8064
25667;0;125,8064
25700;0;125,8064
25733;0;125,8064
25767;0;126,6332
25800;0;126,6332
25833;0;126,6332
25867;0;126,6332
25900;0;126,6332
25933;1;126,6332
25967;0;126,4865
26000;0;126,4865
26033;0;126,4865
26067;0;126,4865
26100;0;126,4865
26133;0;126,4865
26167;0;126,4865
26200;0;127,2727
26233;0;127,2727
26267;0;127,2727
26300;0;127,2727
26333;0;127,2727
26367;0;127,2727
26400;1;127,2727
26433;0;127,1739
26467;0;127,1739
26500;0;127,1739
26533;0;127,1739
26567;0;127,1739
26600;0;127,1739
26633;0;127,1739
26667;0;127,2727
26700;0;127,2727
26733;0;127,2727
26767;0;127,2727
26800;0;127,2727
26833;0;127,2727
26867;1;127,2727
26900;0;127,1739
26933;0;127,1739
26967;0;127,1739
27000;0;127,1739
27033;0;127,1739
27067;0;127,1739
27100;0;127,1739
27133;0;127,2727
27167;0;127,2727
27200;0;127,2727
27233;0;127,2727
27267;0;127,2727
27300;0;127,2727
27333;1;127,2727
27367;0;126,4865
27400;0;126,4865
27433;0;126,4865
27467;0;126,4865
27500;0;126,4865
27533;0;126,4865
27567;0;126,4865
27600;0;126,6332
27633;0;126,6332
27667;0;126,6332
27700;0;126,6332
27733;0;126,6332
27767;1;126,6332
27800;0;126,4865
27833;0;126,4865
27867;0;126,4865
27900;0;126,4865
27933;0;126,4865
27967;0;126,4865
28000;0;126,4865
28033;0;126,4865
28067;0;126,4865
28100;0;126
28133;0;126
28167;0;126
28200;0;126
28233;1;126
28267;0;125,8064
28300;0;125,8064
28333;0;125,8064
28367;0;125,8064
28400;0;125,8064
28433;0;125,8064
28467;0;125,8064
28500;0;125,8064
28533;0;125,8064
28567;0;126
28600;0;126
28633;0;126
28667;0;126
28700;1;126
28733;0;125,1337
28767;0;125,1337
28800;0;125,1337
28833;0;125,1337
28867;0;125,1337
28900;0;125,1337
28933;0;125,1337
28967;0;125,1337
29000;0;125,1337
29033;0;125,1337
29067;0;124,7525
29100;0;124,7525
29133;1;124,7525
29167;0;129,2818
29200;0;129,2818
29233;0;129,2818
29267;0;130
29300;0;130
29333;0;130
29367;0;130
29400;0;130
29433;0;130
29467;0;130
29500;0;129,8969
29533;0;129,8969
29567;0;129,8969
29600;0;129,8969
29633;0;129,8969
29667;0;129,8969
29700;0;129,8969
29733;0;129,8969
29767;0;129,8969
29800;0;129,8969
29833;1;129,8969
29867;0;129,2818
29900;0;129,2818
29933;0;129,2818
29967;0;129,2818
30000;0;128,5714
30033;0;128,5714
30067;0;128,5714
30100;0;128,5714
30133;0;128,5714
30167;0;128,5714
30200;0;128,5714
30233;0;128,5714
30267;1;128,5714
30300;0;128,5714
30333;0;128,5714
30367;0;128,5714
30400;0;128,5714
30433;0;128,5714
30467;0;128,5714
30500;0;128,5714
30533;0;128,5714
30567;0;128,5714
30600;0;128,5714
30633;0;128,5714
30667;0;128,5714
30700;0;128,5714
30733;1;128,5714
30767;0;128,5714
30800;0;128,5714
30833;0;128,5714
30867;0;128,5714
30900;0;128,5714
30933;0;128,5714
30967;0;128,5714
31000;0;128,5714
31033;0;128,5714
31067;0;128,5714
31100;0;128,5714
31133;0;128,5714
31167;0;128,5714
31200;1;128,5714
31233;0;128,5714
31267;0;128,5714
31300;0;128,5714
31333;0;128,5714
31367;0;128,5714
31400;0;128,5714
31433;0;128,5714
31467;0;128,5714
31500;0;128,5714
31533;0;128,5714
31567;0;128,5714
31600;0;128,5714
31633;0;128,5714
31667;1;128,5714
31700;0;128,5714
31733;0;128,5714
31767;0;128,5714
31800;0;128,5714
31833;0;129,2308
31867;0;129,2308
31900;0;129,2308
31933;0;129,2308
31967;0;129,2308
32000;0;129,2308
32033;0;129,2308
32067;0;129,2308
32100;0;129,2308
32133;1;129,2308
32167;0;128,5714
32200;0;128,5714
32233;0;128,5714
32267;0;129,2308
32300;0;129,2308
32333;0;129,2308
32367;0;129,2308
32400;0;129,2308
32433;0;129,2308
32467;0;129,2308
32500;0;129,2308
32533;0;129,2308
32567;1;129,2308
32600;0;128,5714
32633;0;128,5714
32667;0;128,5714
32700;0;128,5714
32733;0;128,5714
32767;0;128,5714
32800;0;128,5714
32833;0;128,5714
32867;0;128,5714
32900;0;128,5714
32933;0;128,5714
32967;0;128,5714
33000;1;128,5714
33033;0;128,5714
33067;0;128,5714
33100;0;128,5714
33133;0;128,5714
33167;0;128,5714
33200;0;128,5714
33233;0;128,5714
33267;0;128,5714
33300;0;128,5714
33333;0;128,5714
33367;0;128,5714
33400;0;128,5714
33433;0;128,5714
33467;1;128,5714
33500;0;127,8689
33533;0;127,8689
33567;0;127,8689
33600;0;127,8689
33633;0;127,8689
33667;0;127,8689
33700;0;127,2727
33733;0;127,2727
33767;0;127,2727
33800;0;127,2727
33833;0;127,2727
33867;0;127,2727
33900;1;127,2727
33933;0;127,8689
33967;0;127,8689
34000;0;127,8689
34033;0;127,8689
34067;0;127,8689
34100;0;127,8689
34133;0;127,8689
34167;0;127,9188
34200;0;127,9188
34233;0;127,9188
34267;0;127,9188
34300;0;127,9188
34333;0;127,9188
34367;0;127,9188
34400;1;127,9188
34433;0;128,5714
34467;0;128,5714
34500;0;128,5714
34533;0;128,5714
34567;0;128,5714
34600;0;128,5714
34633;0;128,5714
34667;0;128,5714
34700;0;128,5714
34733;0;128,5714
34767;0;128,5714
34800;0;128,5714
34833;0;128,5714
34867;0;128,5714
34900;1;128,5714
34933;0;128,5714
34967;0;128,5714
35000;0;128,5714
35033;0;128,5714
35067;0;129,2308
35100;0;129,2308
35133;0;129,2308
35167;0;129,2308
35200;0;129,2308
35233;0;129,2308
35267;0;129,2308
35300;0;129,2308
35333;0;129,2308
35367;1;129,2308
35400;0;129,2818
35433;0;129,2818
35467;0;129,2818
35500;0;129,2818
35533;0;129,2818
35567;0;129,2818
35600;0;129,8969
35633;0;129,8969
35667;0;129,8969
35700;0;129,8969
35733;0;129,8969
35767;0;129,8969
35800;0;129,8969
35833;1;129,8969
35867;0;130
35900;0;130
35933;0;130
35967;0;130
36000;0;130
36033;0;128,5714
36067;0;128,5714
36100;0;128,5714
36133;0;128,5714
36167;0;128,5714
36200;0;128,5714
36233;0;128,5714
36267;0;128,5714
36300;1;128,5714
36333;0;128,5714
36367;0;128,5714
36400;0;128,5714
36433;0;128,5714
36467;0;128,5714
36500;0;128,5714
36533;0;127,9188
36567;0;127,9188
36600;0;127,9188
36633;0;127,9188
36667;0;127,9188
36700;0;127,9188
36733;0;127,9188
36767;1;127,9188
36800;0;128,5714
36833;0;128,5714
36867;0;128,5714
36900;0;128,5714
36933;0;128,5714
36967;0;128,5714
37000;0;128,5714
37033;0;128,5714
37067;0;128,5714
37100;0;128,5714
37133;0;128,5714
37167;0;128,5714
37200;0;128,5714
37233;0;128,5714
37267;1;128,5714
37300;0;128,5714
37333;0;128,5714
37367;0;128,5714
37400;0;128,5714
37433;0;128,5714
37467;0;128,5714
37500;0;128,5714
37533;0;128,5714
37567;0;128,5714
37600;0;128,5714
37633;0;128,5714
37667;0;128,5714
37700;0;128,5714
37733;1;128,5714
37767;0;128,5714
37800;0;128,5714
37833;0;128,5714
37867;0;128,5714
37900;0;129,2308
37933;0;129,2308
37967;0;129,2308
38000;0;129,2308
38033;0;129,2308
38067;0;129,2308
38100;0;129,2308
38133;0;129,2308
38167;0;129,2308
38200;1;129,2308
38233;0;128,5714
38267;0;128,5714
38300;0;128,5714
38333;0;129,2308
38367;0;129,2308
38400;0;129,2308
38433;0;129,2308
38467;0;129,2308
38500;0;129,2308
38533;0;129,2308
38567;0;129,2308
38600;0;129,2308
38633;1;129,2308
38667;0;128,5714
38700;0;128,5714
38733;0;128,5714
38767;0;128,5714
38800;0;128,5714
38833;0;128,5714
38867;0;128,5714
38900;0;128,5714
38933;0;128,5714
38967;0;128,5714
39000;0;128,5714
39033;0;128,5714
39067;1;128,5714
39100;0;128,5714
39133;0;128,5714
39167;0;128,5714
39200;0;128,5714
39233;0;128,5714
39267;0;128,5714
39300;0;128,5714
39333;0;128,5714
39367;0;128,5714
39400;0;128,5714
39433;0;128,5714
39467;0;128,5714
39500;0;128,5714
39533;1;128,5714
39567;0;128,5714
39600;0;128,5714
39633;0;128,5714
39667;0;128,5714
39700;0;128,5714
39733;0;128,5714
39767;0;128,5714
39800;0;128,5714
39833;0;128,5714
39867;0;128,5714
39900;0;128,5714
39933;0;128,5714
39967;0;128,5714
40000;1;128,5714
40033;0;129,2818
40067;0;129,2818
40100;0;129,2818
40133;0;129,2818
40167;0;129,8969
40200;0;129,8969
40233;0;129,2308
40267;0;129,2308
40300;0;129,2308
40333;0;129,2308
40367;0;129,2308
40400;0;129,2308
40433;0;129,2308
40467;0;129,2308
40500;1;129,2308
40533;0;129,2818
40567;0;129,2818
40600;0;129,2818
40633;0;129,8969
40667;0;129,8969
40700;0;129,8969
40733;0;129,8969
40767;0;129,8969
40800;0;129,8969
40833;0;129,8969
40867;0;129,8969
40900;0;129,8969
40933;0;129,8969
40967;1;129,8969
41000;0;130
41033;0;130
41067;0;130
41100;0;129,8969
41133;0;129,8969
41167;0;129,8969
41200;0;129,8969
41233;0;129,8969
41267;0;129,8969
41300;0;129,8969
41333;0;129,8969
41367;0;129,8969
41400;0;129,8969
41433;1;129,8969
41467;0;129,2818
41500;0;129,2818
41533;0;129,2818
41567;0;129,2818
41600;0;128,5714
41633;0;128,5714
41667;0;128,5714
41700;0;128,5714
41733;0;128,5714
41767;0;128,5714
41800;0;128,5714
41833;0;128,5714
41867;1;128,5714
41900;0;127,1739
41933;0;127,1739
41967;0;127,1739
42000;0;127,1739
42033;0;127,1739
42067;0;127,1739
42100;0;126,6332
42133;0;126,6332
42167;0;126,6332
42200;0;126,6332
42233;0;126,6332
42267;1;126,6332
42300;0;128,5714
42333;0;128,5714
42367;0;128,5714
42400;0;128,5714
42433;0;128,5714
42467;0;128,5714
42500;0;128,5714
42533;0;128,5714
42567;0;128,5714
42600;0;128,5714
42633;0;128,5714
42667;0;128,5714
42700;0;128,5714
42733;0;128,5714
42767;0;128,5714
42800;0;128,5714
42833;1;128,5714
42867;0;129,2818
42900;0;129,2818
42933;0;129,2818
42967;0;129,2818
43000;0;129,2818
43033;0;129,2308
43067;0;129,2308
43100;0;129,2308
43133;0;129,2308
43167;0;129,2308
43200;0;129,2308
43233;0;129,2308
43267;0;129,2308
43300;0;129,2308
43333;1;129,2308
43367;0;129,2818
43400;0;129,2818
43433;0;129,2818
43467;0;129,2818
43500;0;129,2308
43533;0;129,2308
43567;0;129,2308
43600;0;129,2308
43633;0;129,2308
43667;0;129,2308
43700;0;129,2308
43733;0;129,2308
43767;0;129,2308
43800;1;129,2308
43833;0;129,2818
43867;0;129,2818
43900;0;129,2818
43933;0;129,2818
43967;0;129,2818
44000;0;128,5714
44033;0;128,5714
44067;0;128,5714
44100;0;128,5714
44133;0;128,5714
44167;0;128,5714
44200;0;128,5714
44233;0;128,5714
44267;1;128,5714
44300;0;127,8689
44333;0;127,8689
44367;0;127,8689
44400;0;127,8689
44433;0;127,8689
44467;0;127,8689
44500;0;127,2727
44533;0;127,2727
44567;0;127,2727
44600;0;127,2727
44633;0;127,2727
44667;0;127,2727
44700;1;127,2727
44733;0;126,4865
44767;0;126,4865
44800;0;126,4865
44833;0;126,4865
44867;0;126,4865
44900;0;126,4865
44933;0;126,4865
44967;0;126,6332
45000;0;126,6332
45033;0;126,6332
45067;0;126,6332
45100;0;126,6332
45133;1;126,6332
45167;0;126,4865
45200;0;126,4865
45233;0;126,4865
45267;0;126,4865
45300;0;126,4865
45333;0;126,4865
45367;0;126,4865
45400;0;126,4865
45433;0;126,6332
45467;0;126,6332
45500;0;126,6332
45533;0;126,6332
45567;0;126,6332
45600;1;126,6332
45633;0;126,4865
45667;0;126,4865
45700;0;126,4865
45733;0;126,4865
45767;0;126,4865
45800;0;126,4865
45833;0;126,4865
45867;0;126,4865
45900;0;126,4865
45933;0;126
45967;0;126
46000;0;126
46033;0;126
46067;1;126
46100;0;125,8064
46133;0;125,8064
46167;0;125,8064
46200;0;125,8064
46233;0;125,8064
46267;0;125,8064
46300;0;125,8064
46333;0;125,8064
46367;0;125,8064
46400;0;125,8064
46433;0;125,8064
46467;0;124,7525
46500;0;124,7525
46533;1;124,7525
46567;0;124,4681
46600;0;124,4681
46633;0;124,4681
46667;0;124,4681
46700;0;124,4681
46733;0;124,4681
46767;0;124,4681
46800;0;124,4681
46833;0;124,4681
46867;0;124,4681
46900;0;123,8095
46933;0;123,8095
46967;1;123,5294
47000;0;123,8095
47033;0;123,8095
47067;0;123,8095
47100;0;123,8095
47133;0;123,8095
47167;0;123,8095
47200;0;123,8095
47233;0;123,8095
47267;0;123,8095
47300;0;123,8095
47333;0;123,8095
47367;0;123,8095
47400;0;123,8095
47433;0;123,8095
47467;1;123,5294
47500;0;122,5131
47533;0;122,5131
47567;0;122,5131
47600;0;122,5131
47633;0;122,5131
47667;0;122,5131
47700;0;122,5131
47733;0;122,5131
47767;0;122,5131
47800;0;122,5131
47833;0;122,5131
47867;0;122,5131
47900;1;122,5131
47933;0;122,7273
47967;0;122,5131
48000;0;122,5131
48033;0;122,5131
48067;0;122,5131
48100;0;122,5131
