Time[ms]; PeakValue; HR[bpm]
23467;0;61,71429
23500;0;61,71429
23533;0;61,71429
23567;0;61,71429
23600;0;61,71429
23633;0;61,71429
23667;0;61,71429
23700;0;61,71429
23733;0;61,71429
23767;0;61,71429
23800;1;61,71429
23833;0;62,06897
23867;0;62,06897
23900;0;61,01695
23933;0;62,06897
23967;0;60,33519
24000;0;60,33519
24033;0;60,33519
24067;0;60
24100;0;60
24133;0;60
24167;0;60
24200;0;60,33519
24233;0;60,33519
24267;0;60,33519
24300;0;60,33519
24333;0;60,33519
24367;0;60,33519
24400;0;60,33519
24433;0;60,33519
24467;0;60,33519
24500;0;60,33519
24533;0;60,33519
24567;0;60,33519
24600;0;60,33519
24633;0;60,33519
24667;0;60,33519
24700;0;60,33519
24733;0;60,33519
24767;0;60,33519
24800;1;60,33519
24833;0;60
24867;0;61,01695
24900;0;61,01695
24933;0;61,01695
24967;0;61,01695
25000;0;61,01695
25033;0;61,01695
25067;0;61,01695
25100;0;61,01695
25133;0;61,01695
25167;0;61,01695
25200;0;61,01695
25233;0;61,01695
25267;0;61,01695
25300;0;61,01695
25333;0;61,01695
25367;0;61,01695
25400;0;61,01695
25433;0;61,01695
25467;0;61,01695
25500;0;61,01695
25533;0;61,01695
25567;0;61,01695
25600;0;61,01695
25633;0;61,01695
25667;0;61,01695
25700;0;61,01695
25733;0;61,01695
25767;1;61,01695
25800;0;60
25833;0;60
25867;0;60
25900;0;60
25933;0;60
25967;0;60
26000;0;60
26033;0;60
26067;0;60
26100;0;60
26133;0;60
26167;0;60
26200;0;60
26233;0;60
26267;0;60
26300;0;60
26333;0;60
26367;0;60
26400;0;60
26433;0;60
26467;0;60
26500;0;60
26533;0;60
26567;0;60
26600;0;60
26633;0;60
26667;1;60
26700;0;58,82353
26733;0;58,82353
26767;0;58,82353
26800;0;58,82353
26833;0;58,82353
26867;0;58,82353
26900;0;58,82353
26933;0;58,37838
26967;0;58,37838
27000;0;58,37838
27033;0;58,37838
27067;0;58,37838
27100;0;58,37838
27133;0;58,37838
27167;0;58,37838
27200;0;58,37838
27233;0;58,37838
27267;0;58,37838
27300;0;58,37838
27333;0;58,37838
27367;0;58,37838
27400;0;58,37838
27433;0;58,37838
27467;0;58,37838
27500;0;58,37838
27533;0;58,37838
27567;1;58,37838
27600;0;57,69231
27633;0;57,69231
27667;0;57,69231
27700;0;57,69231
27733;0;57,69231
27767;0;57,69231
27800;0;57,69231
27833;0;57,69231
27867;0;58,69565
27900;0;58,69565
27933;0;58,69565
27967;0;58,69565
28000;0;58,69565
28033;0;58,69565
28067;0;58,69565
28100;0;58,69565
28133;0;58,69565
28167;0;58,69565
28200;0;58,69565
28233;0;58,69565
28267;0;58,69565
28300;0;58,69565
28333;0;58,69565
28367;0;58,69565
28400;0;58,69565
28433;0;58,69565
28467;0;58,69565
28500;0;58,69565
28533;1;58,69565
28567;0;59,60265
28600;0;59,60265
28633;0;59,60265
28667;0;59,60265
28700;0;59,60265
28733;0;59,60265
28767;0;59,60265
28800;0;59,60265
28833;0;59,60265
28867;0;59,60265
28900;0;59,60265
28933;0;59,60265
28967;0;59,60265
29000;0;58,37838
29033;0;58,37838
29067;0;58,37838
29100;0;58,37838
29133;0;58,37838
29167;0;58,37838
29200;0;58,37838
29233;0;58,37838
29267;0;58,37838
29300;0;58,37838
29333;0;58,37838
29367;0;58,37838
29400;0;58,37838
29433;0;58,37838
29467;0;58,37838
29500;0;58,37838
29533;0;58,37838
29567;0;58,37838
29600;0;58,37838
29633;1;58,37838
29667;0;59,60265
29700;0;59,60265
29733;0;59,60265
29767;0;59,60265
29800;0;59,60265
29833;0;59,60265
29867;0;59,60265
29900;0;59,60265
29933;0;59,60265
29967;0;59,60265
30000;0;59,60265
30033;0;59,60265
30067;0;59,60265
30100;0;59,60265
30133;0;58,37838
30167;0;58,37838
30200;0;58,37838
30233;0;58,37838
30267;0;58,37838
30300;0;58,06452
30333;0;58,06452
30367;0;57,75401
30400;0;57,75401
30433;0;57,75401
30467;0;57,75401
30500;0;57,75401
30533;0;57,75401
30567;0;57,75401
30600;0;57,75401
30633;0;57,75401
30667;0;57,75401
30700;0;57,75401
30733;0;57,75401
30767;1;57,75401
30800;0;56,60378
30833;0;56,60378
30867;0;56,60378
30900;0;56,60378
30933;0;56,60378
30967;0;56,60378
31000;0;56,60378
31033;0;56,60378
31067;0;56,60378
31100;0;56,60378
31133;0;56,60378
31167;0;56,60378
31200;0;56,60378
31233;0;56,5445
31267;0;56,5445
31300;0;56,5445
31333;0;56,5445
31367;0;56,5445
31400;0;56,5445
31433;0;56,5445
31467;0;56,5445
31500;0;56,5445
31533;0;56,25
31567;0;56,25
31600;0;56,25
31633;0;56,25
31667;1;56,25
31700;0;55,55556
31733;0;55,55556
31767;0;55,55556
31800;0;55,55556
31833;0;55,55556
31867;0;55,55556
31900;0;55,55556
31933;0;55,55556
31967;0;55,55556
32000;0;55,55556
32033;0;55,55556
32067;0;55,55556
32100;0;55,55556
32133;0;55,55556
32167;0;55,55556
32200;0;55,55556
32233;0;55,55556
32267;0;55,55556
32300;0;55,55556
32333;0;55,55556
32367;0;55,38462
32400;0;55,38462
32433;0;55,38462
32467;0;55,38462
32500;0;55,38462
32533;0;55,38462
32567;0;55,38462
32600;0;55,38462
32633;0;55,38462
32667;1;55,38462
32700;0;55,21473
32733;0;55,21473
32767;0;55,21473
32800;0;55,21473
32833;0;55,21473
32867;0;55,21473
32900;0;55,21473
32933;0;55,21473
32967;0;55,21473
33000;0;55,21473
33033;0;55,21473
33067;0;55,21473
33100;0;55,21473
33133;0;55,21473
33167;0;55,21473
33200;0;55,21473
33233;0;55,21473
33267;0;55,21473
33300;0;55,21473
33333;0;55,21473
33367;0;55,21473
33400;0;55,21473
33433;0;55,21473
33467;0;55,10204
33500;0;55,10204
33533;0;54,82233
33567;0;54,82233
33600;0;54,82233
33633;0;54,82233
33667;0;54,82233
33700;0;54,82233
33733;1;54,82233
33767;0;53,25444
33800;0;53,25444
33833;0;53,25444
33867;0;53,25444
33900;0;53,25444
33933;0;53,25444
33967;0;53,25444
34000;0;53,25444
34033;0;53,25444
34067;0;53,25444
34100;0;53,25444
34133;0;53,25444
34167;0;53,25444
34200;0;53,25444
34233;0;53,57143
34267;0;53,57143
34300;0;53,57143
34333;0;53,57143
34367;0;53,57143
34400;0;53,57143
34433;0;53,57143
34467;0;53,57143
34500;0;54,27136
34533;0;54,27136
34567;0;54,27136
34600;0;54,27136
34633;0;54,27136
34667;1;54,27136
34700;0;54,54546
34733;0;54,54546
34767;0;54,54546
34800;0;54,54546
34833;0;54,54546
34867;0;54,54546
34900;0;54,54546
34933;0;54,54546
34967;0;54,54546
35000;0;54,54546
35033;0;54,54546
35067;0;54,54546
35100;0;54,54546
35133;0;54,54546
35167;0;54,54546
35200;0;54,54546
35233;0;54,54546
35267;0;54,54546
35300;0;54,54546
35333;0;54,54546
35367;0;54,54546
35400;0;56,25
35433;0;56,5445
35467;0;56,5445
35500;0;56,5445
35533;0;56,5445
35567;0;56,5445
35600;0;56,5445
35633;0;56,5445
35667;0;56,5445
35700;0;56,25
35733;0;56,25
35767;0;56,25
35800;1;56,25
35833;0;56,96202
35867;0;56,96202
35900;0;56,96202
35933;0;56,96202
35967;0;56,96202
36000;0;56,96202
36033;0;56,96202
36067;0;56,96202
36100;0;56,96202
36133;0;56,96202
36167;0;56,96202
36200;0;56,96202
36233;0;56,96202
36267;0;56,96202
36300;0;56,96202
36333;0;56,96202
36367;0;56,96202
36400;0;57,44681
36433;0;57,44681
36467;0;56,84211
36500;0;56,84211
36533;0;56,84211
36567;0;56,84211
36600;0;56,84211
36633;0;56,84211
36667;0;56,84211
36700;0;56,84211
36733;0;56,84211
36767;0;56,84211
36800;0;56,84211
36833;0;56,84211
36867;0;56,84211
36900;0;56,84211
36933;1;56,84211
36967;0;57,69231
37000;0;57,69231
37033;0;57,69231
37067;0;57,69231
37100;0;57,69231
37133;0;57,69231
37167;0;57,69231
37200;0;57,69231
37233;0;57,69231
37267;0;57,69231
37300;0;57,69231
37333;0;57,69231
37367;0;57,69231
37400;0;57,69231
37433;0;57,69231
37467;0;57,69231
37500;0;57,69231
37533;0;57,44681
37567;0;57,44681
37600;0;57,44681
37633;0;57,44681
37667;0;57,44681
37700;0;57,44681
37733;0;57,44681
37767;0;57,44681
37800;0;57,44681
37833;0;57,44681
37867;0;57,44681
37900;0;57,44681
37933;0;57,44681
37967;0;57,44681
38000;0;57,44681
38033;0;57,44681
38067;1;57,44681
38100;0;58,06452
38133;0;58,06452
38167;0;58,06452
38200;0;58,06452
38233;0;58,06452
38267;0;58,06452
38300;0;58,06452
38333;0;58,06452
38367;0;58,06452
38400;0;58,06452
38433;0;58,06452
38467;0;58,06452
38500;0;58,06452
38533;0;58,06452
38567;0;58,06452
38600;0;57,75401
38633;0;57,75401
38667;0;57,44681
38700;0;57,44681
38733;0;57,44681
38767;0;57,44681
38800;0;57,44681
38833;0;57,44681
38867;0;57,44681
38900;0;57,44681
38933;0;57,44681
38967;0;57,44681
39000;0;57,44681
39033;0;57,44681
39067;0;57,44681
39100;0;57,44681
39133;0;57,44681
39167;1;57,44681
39200;0;58,06452
39233;0;58,06452
39267;0;58,06452
39300;0;58,06452
39333;0;58,06452
39367;0;58,06452
39400;0;58,06452
39433;0;58,06452
39467;0;58,06452
39500;0;58,06452
39533;0;58,06452
39567;0;58,06452
39600;0;58,06452
39633;0;58,06452
39667;0;58,06452
39700;0;58,06452
39733;0;58,06452
39767;0;58,06452
39800;0;56,84211
39833;0;56,84211
39867;0;56,84211
39900;0;56,84211
39933;0;56,84211
39967;0;56,84211
40000;0;56,84211
40033;0;56,84211
40067;0;56,84211
40100;0;56,84211
40133;0;56,84211
40167;0;56,84211
40200;0;56,84211
40233;0;56,84211
40267;1;56,84211
40300;0;56,60378
40333;0;56,60378
40367;0;56,60378
40400;0;56,60378
40433;0;56,60378
40467;0;56,60378
40500;0;56,60378
40533;0;56,60378
40567;0;56,60378
40600;0;56,60378
40633;0;56,60378
40667;0;56,60378
40700;0;56,60378
40733;0;56,60378
40767;0;56,60378
40800;0;56,60378
40833;0;56,60378
40867;0;56,60378
40900;0;56,60378
40933;0;56,60378
40967;0;56,60378
41000;0;55,38462
41033;0;55,38462
41067;0;55,38462
41100;0;55,38462
41133;0;55,38462
41167;0;55,38462
41200;0;55,38462
41233;0;55,38462
41267;0;55,38462
41300;1;55,38462
41333;0;53,57143
41367;0;53,57143
41400;0;53,57143
41433;0;53,57143
41467;0;53,57143
41500;0;53,57143
41533;0;53,57143
41567;0;53,57143
41600;0;53,57143
41633;0;53,57143
41667;0;53,57143
41700;0;53,57143
41733;0;53,57143
41767;0;53,57143
41800;0;53,57143
41833;0;53,57143
41867;0;53,57143
41900;0;53,57143
41933;0;53,57143
41967;0;53,57143
42000;0;53,57143
42033;0;53,57143
42067;0;53,57143
42100;0;53,57143
42133;0;53,57143
42167;0;53,57143
42200;1;52,94118
42233;0;52,32558
42267;0;52,32558
42300;0;52,63158
42333;0;52,63158
42367;0;52,63158
42400;0;52,63158
42433;0;52,63158
42467;0;52,63158
42500;0;52,63158
42533;0;52,63158
42567;0;52,32558
42600;0;52,32558
42633;0;52,32558
42667;0;52,32558
42700;0;52,32558
42733;0;52,32558
42767;0;52,32558
42800;0;52,32558
42833;0;52,32558
42867;0;52,32558
42900;0;52,32558
42933;0;52,32558
42967;0;52,32558
43000;0;52,32558
43033;0;52,32558
43067;0;52,32558
43100;0;52,32558
43133;0;52,32558
43167;0;52,32558
43200;0;52,32558
43233;0;52,63158
43267;1;52,63158
43300;0;51,79856
43333;0;51,72414
43367;0;51,72414
43400;0;51,72414
43433;0;51,72414
43467;0;51,72414
43500;0;51,72414
43533;0;51,42857
43567;0;51,42857
43600;0;51,42857
43633;0;51,42857
43667;0;51,42857
43700;0;51,42857
43733;0;51,42857
43767;0;51,42857
43800;0;51,42857
43833;0;51,42857
43867;0;51,42857
43900;0;51,42857
43933;0;51,42857
43967;0;51,42857
44000;0;51,42857
44033;0;51,42857
44067;0;51,42857
44100;0;51,42857
44133;0;51,42857
44167;0;51,42857
44200;0;51,42857
44233;0;51,42857
44267;0;51,42857
44300;0;51,42857
44333;1;51,42857
44367;0;50,70422
44400;0;50,70422
44433;0;50,70422
44467;0;51,42857
44500;0;51,42857
44533;0;51,42857
44567;0;51,42857
44600;0;51,42857
44633;0;51,42857
44667;0;51,42857
44700;0;51,42857
44733;0;51,42857
44767;0;51,13636
44800;0;51,13636
44833;0;51,13636
44867;0;51,13636
44900;0;51,13636
44933;0;51,13636
44967;0;51,13636
45000;0;51,13636
45033;0;51,13636
45067;0;51,13636
45100;0;51,13636
45133;0;51,13636
45167;0;51,13636
45200;0;51,13636
45233;0;51,13636
45267;0;51,13636
45300;0;51,13636
45333;0;51,13636
45367;0;51,13636
45400;0;51,13636
45433;1;51,13636
45467;0;51,06383
45500;0;51,06383
45533;0;52,32558
45567;0;52,32558
45600;0;52,32558
45633;0;52,32558
45667;0;52,32558
45700;0;52,02312
45733;0;52,02312
45767;0;52,02312
45800;0;52,02312
45833;0;52,02312
45867;0;52,02312
45900;0;52,02312
45933;0;52,02312
45967;0;52,02312
46000;0;52,02312
46033;0;52,02312
46067;0;52,02312
46100;0;52,02312
46133;0;52,02312
46167;0;52,02312
46200;0;52,02312
46233;0;52,02312
46267;0;52,02312
46300;0;52,02312
46333;0;52,02312
46367;0;52,02312
46400;0;52,02312
46433;0;52,02312
46467;0;52,02312
46500;0;52,02312
46533;0;52,02312
46567;0;53,20197
46600;1;53,20197
46633;0;53,89222
46667;0;53,89222
46700;0;53,89222
46733;0;53,89222
46767;0;53,89222
46800;0;53,89222
46833;0;53,89222
46867;0;53,89222
46900;0;53,89222
46933;0;53,89222
46967;0;53,89222
47000;0;53,89222
47033;0;53,89222
47067;0;53,89222
47100;0;53,89222
47133;0;53,89222
47167;0;53,89222
47200;0;53,89222
47233;0;53,89222
47267;0;53,89222
47300;0;53,89222
47333;0;53,89222
47367;0;53,89222
47400;0;53,89222
47433;0;53,89222
47467;0;53,89222
47500;0;53,89222
47533;0;53,89222
47567;0;53,89222
47600;0;53,89222
47633;0;53,89222
47667;0;54
47700;0;54
47733;0;54
47767;0;54
47800;1;54
47833;0;54,54546
47867;0;54,54546
47900;0;54,54546
47933;0;54,54546
47967;0;54,54546
48000;0;54,54546
