Time[ms]; PeakValue; HR[bpm]
9767;0;72,4138
9800;0;72,4138
9833;0;72,4138
9867;0;72,4138
9900;0;72,4138
9933;0;72,4138
9967;0;72,4138
10000;0;72,4138
10033;0;72,4138
10067;0;74,6114
10100;0;74,6114
10133;0;74,6114
10167;0;74,6114
10200;0;74,6114
10233;0;74,6114
10267;1;74,6114
10300;0;75,4491
10333;0;75,4491
10367;0;75,4491
10400;0;75,4491
10433;0;75,4491
10467;0;75,4491
10500;0;77,83784
10533;0;77,83784
10567;0;77,83784
10600;0;77,83784
10633;0;77,83784
10667;0;77,83784
10700;0;77,83784
10733;0;77,83784
10767;0;77,83784
10800;0;77,83784
10833;0;77,83784
10867;0;77,83784
10900;0;77,83784
10933;0;77,83784
10967;0;77,83784
11000;0;77,83784
11033;0;77,83784
11067;0;77,83784
11100;0;77,83784
11133;1;77,83784
11167;0;78,75
11200;0;78,75
11233;0;78,75
11267;0;78,75
11300;0;78,75
11333;0;78,75
11367;0;78,75
11400;0;78,75
11433;0;78,75
11467;0;76,19048
11500;0;76,19048
11533;0;76,19048
11567;0;76,19048
11600;0;76,19048
11633;0;76,19048
11667;0;76,19048
11700;0;76,19048
11733;0;76,19048
11767;0;76,19048
11800;0;76,19048
11833;0;76,19048
11867;0;76,19048
11900;0;76,19048
11933;0;76,19048
11967;1;76,19048
12000;0;77,30061
12033;0;77,30061
12067;0;77,30061
12100;0;77,30061
12133;0;77,30061
12167;0;77,30061
12200;0;77,30061
12233;0;77,30061
12267;0;77,30061
12300;0;77,30061
12333;0;77,30061
12367;0;77,30061
12400;0;75,39267
12433;0;75,39267
12467;0;75,39267
12500;0;75,39267
12533;0;75,39267
12567;0;75,39267
12600;0;75,39267
12633;0;75,39267
12667;0;75,39267
12700;0;75,39267
12733;0;75,39267
12767;0;75,39267
12800;0;75,39267
12833;1;75,39267
12867;0;78,26087
12900;0;78,26087
12933;0;78,26087
12967;0;78,26087
13000;0;78,26087
13033;0;78,26087
13067;0;78,26087
13100;0;78,26087
13133;0;78,26087
13167;0;78,26087
13200;0;78,26087
13233;0;78,26087
13267;0;77,00535
13300;0;77,00535
13333;0;77,00535
13367;0;77,00535
13400;0;77,00535
13433;0;77,00535
13467;0;77,00535
13500;0;77,00535
13533;0;77,00535
13567;0;77,00535
13600;0;77,00535
13633;0;77,00535
13667;0;77,00535
13700;0;77,00535
13733;0;77,00535
13767;0;77,00535
13800;0;77,00535
13833;1;77,00535
14133;0;76,19048
14167;0;76,19048
14200;0;76,19048
14233;0;76,19048
14267;0;76,19048
14300;0;76,19048
14333;0;76,19048
14367;0;76,19048
14400;0;76,19048
14433;0;76,19048
14467;0;76,19048
14500;0;76,19048
14533;0;76,19048
14567;0;76,19048
14600;0;76,19048
14633;1;76,19048
14667;0;75,4491
14700;0;75,4491
14733;0;75,4491
14767;0;75,4491
14800;0;75,4491
14833;0;75,4491
14867;0;75,4491
14900;0;75,4491
15033;0;75,4491
15067;0;75,4491
15100;0;75,4491
15133;0;75,4491
15167;0;75,4491
15200;0;75,4491
15233;0;75,4491
15267;0;75,4491
15300;0;75,4491
15333;0;72
15367;1;72
15400;0;70,39106
15433;0;70,39106
15467;0;70,39106
15500;0;70,39106
15533;0;70,39106
15567;0;70,39106
15600;0;70,39106
15633;0;70,39106
15667;0;70,39106
15700;0;70,39106
15733;0;70,39106
15767;0;70,39106
15800;0;70,39106
15833;0;70,39106
15867;0;70,39106
15900;0;70,39106
15933;0;70,39106
15967;0;70,39106
16000;0;70,78651
16033;0;70,93596
16067;1;70,93596
16100;0;68,47826
16133;0;68,47826
16167;0;68,47826
16200;0;68,47826
16233;0;68,47826
16267;0;68,47826
16300;0;68,47826
16333;0;68,47826
16367;0;68,47826
16400;0;68,47826
16433;0;68,47826
16467;0;68,47826
16500;0;68,47826
16533;0;68,47826
16567;0;68,47826
16600;0;68,47826
16633;0;68,47826
16667;0;68,47826
16700;1;68,47826
16733;0;65,06024
16767;0;65,06024
16800;0;65,06024
16833;0;65,06024
16867;0;65,06024
16900;0;65,06024
16933;0;65,06024
16967;0;65,06024
17000;0;65,06024
17033;0;65,06024
17067;0;63,95939
17100;0;63,95939
17133;0;63,95939
17167;0;63,95939
17200;0;63,95939
17233;0;63,95939
17267;0;63,95939
17300;1;63,95939
17333;0;64,28571
17367;0;64,28571
17400;0;64,28571
17433;0;64,28571
17467;0;64,28571
17500;0;64,28571
17533;0;64,28571
17567;0;64,28571
17600;0;64,28571
17633;0;64,28571
17667;0;64,28571
17700;0;64,28571
17733;0;64,28571
17767;0;64,28571
17800;0;64,28571
17833;0;64,28571
17867;0;64,28571
17900;0;64,28571
17933;0;64,28571
17967;0;64,61539
18000;0;64,61539
18033;0;64,61539
18067;0;64,61539
18100;0;64,61539
18133;0;64,61539
18167;0;64,61539
18200;0;64,61539
18233;0;64,61539
18267;1;64,61539
18300;0;64,67066
18333;0;64,67066
18367;0;64,67066
18400;0;64,67066
18433;0;64,67066
18467;0;64,28571
18500;0;64,28571
18533;0;64,28571
18567;0;64,28571
18600;0;64,28571
18633;0;64,28571
18667;0;64,28571
18700;0;64,28571
18733;0;64,28571
18767;0;64,28571
18800;0;64,28571
18833;0;64,28571
18867;0;64,28571
18900;0;64,28571
18933;0;64,28571
18967;0;64,28571
19000;0;64,28571
19033;0;64,28571
19067;0;63
19100;0;63
19133;0;63
19167;0;63
19200;1;63
19233;0;62,06897
19267;0;62,06897
19300;0;62,06897
19333;0;62,06897
19367;0;62,06897
19400;0;62,06897
19433;0;62,06897
19467;0;62,06897
19500;0;62,06897
19533;0;62,06897
19567;0;62,06897
19600;0;62,06897
19633;0;62,06897
19667;0;62,06897
19700;0;62,06897
19733;0;62,06897
19767;0;62,06897
19800;0;62,06897
19833;0;63,95939
19867;0;63,95939
19900;0;63,63636
19933;0;63,63636
19967;0;63,63636
20000;0;63,63636
20033;0;63,63636
20067;1;63,63636
20100;0;63,15789
20133;0;63,15789
20167;0;63,15789
20200;0;63,15789
20233;0;63,15789
20267;0;63,15789
20300;0;63,15789
20333;0;63,15789
20367;0;63,15789
20400;0;63,15789
20433;0;63,15789
20467;0;63,15789
20500;0;63,52941
20533;0;63,52941
20567;0;63,52941
20600;0;63,52941
20633;0;63,52941
20667;0;63,52941
20700;0;63,52941
20733;0;63,52941
20767;0;63,52941
20800;0;63,52941
20833;0;63,52941
20867;0;63,52941
20900;0;62,37624
20933;0;62,37624
20967;1;62,37624
21000;0;63,15789
21033;0;63,15789
21067;0;63,15789
21100;0;63,15789
21133;0;63,15789
21167;0;63,15789
21200;0;63,15789
21233;0;63,15789
21267;0;63,15789
21300;0;63,15789
21333;0;63,15789
21367;0;63,15789
21400;0;63,15789
21433;0;63,15789
21467;0;63,15789
21500;0;63,15789
21533;0;63,15789
21567;0;63,15789
21600;0;63,15789
21633;0;63,15789
21667;0;63,15789
21700;0;63,15789
21733;0;63,15789
21767;0;63,15789
21800;0;63,15789
21833;0;63,15789
21867;0;63,15789
21900;0;63,15789
21933;0;63,15789
21967;0;63,15789
22000;1;63,15789
22033;0;61,64384
22067;0;61,64384
22100;0;59,34066
22133;0;59,34066
22167;0;59,34066
22200;0;59,34066
22233;0;59,34066
22267;0;59,34066
22300;0;59,34066
22333;0;59,34066
22367;0;59,34066
22400;0;59,34066
22433;0;59,34066
22467;0;59,34066
22500;0;59,34066
22533;0;59,34066
22567;0;59,34066
22600;0;59,34066
22633;0;59,34066
22667;0;59,34066
22700;0;59,34066
22733;0;59,34066
22767;0;59,34066
22800;0;59,34066
22833;1;59,34066
22867;0;59,21053
22900;0;59,21053
22933;0;59,21053
22967;0;59,21053
23000;0;59,21053
23033;0;59,21053
23067;0;59,66851
23100;0;59,66851
23133;0;59,66851
23167;0;59,66851
23200;0;59,66851
23233;0;59,66851
23267;0;59,66851
23300;0;59,66851
23333;0;59,66851
23367;0;59,66851
23400;0;59,66851
23533;0;59,66851
23567;0;59,66851
23600;0;59,66851
23633;0;59,66851
23667;0;59,66851
23700;0;59,66851
23733;0;59,66851
23767;0;59,66851
23800;0;60
23833;1;60
23867;0;59,60265
23900;0;59,60265
23933;0;59,60265
23967;0;59,60265
24000;0;60
24033;0;60
24067;0;60
24100;0;60
24133;0;60
24167;0;60
24200;0;60
24233;0;60
24267;0;60,33519
24300;0;60,33519
24333;0;60,33519
24367;0;60,33519
24400;0;60,33519
24433;0;60,33519
24467;0;60,33519
24500;0;60,33519
24533;0;60,33519
24567;0;60,33519
24600;0;60,33519
24633;0;60,33519
24667;0;60
24700;0;60
24733;0;60
24767;0;60
24800;1;60
24833;0;60,81081
24867;0;60,81081
24900;0;60,81081
24933;0;60,81081
24967;0;60,81081
25000;0;60,81081
25033;0;62,42775
25067;0;62,42775
25100;0;62,42775
25133;0;62,42775
25167;0;62,42775
25200;0;62,42775
25233;0;62,42775
25267;0;62,42775
25300;0;62,42775
25333;0;62,42775
25367;0;62,42775
25400;0;62,42775
25433;0;62,42775
25467;0;62,42775
25500;0;62,42775
25533;0;62,42775
25567;0;62,7907
25600;0;62,7907
25633;0;62,7907
25667;0;62,7907
25700;0;62,7907
25733;0;62,7907
25767;0;62,7907
25800;0;62,7907
25833;0;62,7907
25867;1;62,7907
25900;0;59,34066
25933;0;60,40268
25967;0;58,69565
26000;0;58,69565
26033;0;58,69565
26067;0;58,69565
26100;0;58,69565
26133;0;58,69565
26167;0;58,69565
26200;0;58,69565
26233;0;58,69565
26267;0;58,69565
26300;0;58,69565
26333;0;58,69565
26367;0;58,69565
26400;0;58,69565
26433;0;58,69565
26467;0;58,69565
26500;0;58,69565
26533;0;58,69565
26567;0;58,69565
26600;0;58,69565
26633;1;58,69565
26667;0;59,21053
26700;0;59,21053
26733;0;59,21053
26767;0;59,21053
26800;0;59,21053
26833;0;59,21053
26867;0;59,21053
26900;0;59,21053
26933;0;59,21053
26967;0;59,21053
27000;0;59,01639
27033;0;59,01639
27067;0;59,01639
27100;0;59,01639
27133;0;59,01639
27167;0;59,01639
27200;0;59,01639
27233;0;59,01639
27267;0;59,01639
27300;0;59,01639
27333;0;59,01639
27367;0;59,01639
27400;0;59,01639
27433;0;59,01639
27467;0;59,01639
27500;0;59,01639
27533;0;59,01639
27567;0;59,01639
27600;0;59,01639
27633;0;59,01639
27667;0;59,01639
27700;1;59,01639
27733;0;61,22449
27767;0;61,22449
27800;0;61,22449
27833;0;62,7907
27867;0;62,7907
27900;0;62,7907
27933;0;62,7907
27967;0;62,7907
28000;0;62,7907
28033;0;62,7907
28067;0;62,7907
28100;0;62,7907
28133;0;62,7907
28167;0;62,7907
28200;0;62,7907
28233;0;62,7907
28267;0;62,7907
28300;0;62,7907
28333;0;62,7907
28367;0;62,7907
28400;0;62,7907
28433;0;62,7907
28467;0;62,7907
28500;0;62,7907
28533;0;62,7907
28567;0;62,7907
28600;0;62,7907
28633;0;62,7907
28667;0;62,7907
28700;0;63,63636
28733;0;63,63636
28767;0;63,63636
28800;0;63,63636
28833;0;63,63636
28867;0;63,63636
28900;1;63,63636
28933;0;63,52941
28967;0;63,52941
29000;0;63,52941
29033;0;63,52941
29067;0;63,52941
29100;0;63,52941
29133;0;63,52941
29167;0;63,52941
29200;0;63,52941
29233;0;63,52941
29267;0;63,52941
29300;0;63,52941
29333;0;63,52941
29367;0;66,31579
29400;0;66,31579
29433;0;66,31579
29467;0;66,31579
29500;0;66,31579
29533;0;66,31579
29567;0;66,31579
29600;0;66,31579
29633;0;66,31579
29667;0;66,31579
29700;0;66,31579
29733;0;66,31579
29767;0;66,31579
29800;0;66,31579
29833;1;66,31579
29867;1;66,66666
29900;0;67,08074
29933;0;67,08074
29967;0;67,08074
30000;0;67,08074
30033;0;67,08074
30067;0;67,08074
30100;0;67,08074
30133;0;67,08074
30167;0;67,08074
30200;0;67,08074
30233;0;67,08074
30267;0;67,08074
30300;0;67,08074
30333;0;67,08074
30367;0;67,08074
30400;0;67,08074
30433;0;67,08074
30467;0;64,94846
30500;0;64,94846
30533;0;67,08074
30567;0;67,08074
30600;0;67,08074
30633;0;63,31658
30667;0;63,31658
30700;0;63,31658
30733;0;63,31658
30767;0;63,31658
30800;1;63,31658
30833;0;62,06897
30867;0;62,06897
30900;0;61,71429
30933;0;61,71429
30967;0;61,71429
31000;0;61,36364
31033;0;61,36364
31067;0;61,36364
31100;0;61,36364
31133;0;61,36364
31167;0;61,36364
31200;0;61,36364
31233;0;61,36364
31267;0;61,36364
31300;0;61,36364
31333;0;61,36364
31367;0;61,36364
31400;0;61,36364
31433;0;61,36364
31467;0;61,36364
31500;0;61,36364
31533;0;61,36364
31567;0;61,36364
31600;1;61,36364
31633;0;63,82979
31667;0;63,82979
31700;0;62,7907
31733;0;62,7907
31767;0;62,7907
31800;0;62,7907
31833;0;62,7907
31867;0;62,7907
31900;0;62,7907
31933;0;62,7907
31967;0;63,15789
32000;0;63,15789
32033;0;63,15789
32067;0;63,15789
32100;0;63,15789
32133;0;63,15789
32167;0;63,15789
32200;0;63,15789
32233;0;63,15789
32267;0;63,15789
32300;0;63,15789
32333;0;63,15789
32367;0;63,15789
32400;0;63,15789
32433;0;63,15789
32467;0;63,15789
32500;0;63,15789
32533;0;63,15789
32567;0;63,63636
32600;0;63,63636
32633;0;63,63636
32667;0;63,63636
32700;0;63,63636
32733;0;63,63636
32767;1;63,63636
32800;0;64,67066
32833;0;64,67066
32867;0;64,67066
32900;0;64,67066
32933;0;64,67066
32967;0;64,67066
33000;0;64,67066
33033;0;64,67066
33067;0;64,67066
33100;0;64,67066
33133;0;64,67066
33167;0;64,67066
33200;0;64,67066
33233;0;64,67066
33267;0;64,67066
33300;0;64,67066
33333;0;64,67066
33367;0;64,67066
33400;0;64,67066
33433;0;64,67066
33467;0;64,67066
33500;0;64,67066
33533;0;64,28571
33567;0;64,28571
33600;0;64,28571
33633;0;64,28571
33667;0;64,28571
33700;0;64,28571
33733;0;64,28571
33767;0;64,28571
33800;1;64,28571
33833;0;63,15789
33867;0;62,7907
33900;0;62,7907
33933;0;62,7907
33967;0;62,7907
34000;0;62,7907
34033;0;62,7907
34067;0;62,7907
34100;0;62,7907
34133;0;62,7907
34167;0;62,7907
34200;0;62,7907
34233;0;62,7907
34267;0;62,7907
34300;0;62,7907
34333;0;62,7907
34367;0;62,7907
34400;0;62,7907
34433;0;62,7907
34467;0;62,7907
34500;0;62,7907
34533;0;62,7907
34567;0;62,7907
34600;0;62,7907
34633;1;62,7907
34667;0;61,64384
34700;0;61,64384
34733;0;61,64384
34767;0;61,64384
34800;0;61,64384
34833;0;61,64384
34867;0;61,64384
34900;0;61,64384
34933;0;61,64384
34967;0;57,44681
35000;0;57,44681
35033;0;52,94118
35067;0;52,63158
35100;0;52,63158
35133;0;52,32558
35167;0;52,32558
35200;0;51,72414
35233;0;51,72414
35267;0;51,72414
35300;0;51,72414
35333;0;51,42857
35367;0;51,42857
35400;0;51,42857
35433;0;51,42857
35467;0;51,42857
35500;0;51,42857
35533;0;51,42857
35567;0;51,42857
35600;0;51,42857
35633;0;51,42857
35667;0;51,42857
35700;0;51,42857
35733;0;51,42857
35767;0;51,42857
35800;0;51,42857
35833;0;51,42857
35867;0;51,42857
35900;0;51,42857
35933;0;51,42857
35967;0;51,42857
36000;0;51,42857
36033;0;51,42857
36067;0;51,42857
36100;0;51,42857
36133;0;51,42857
36167;1;51,42857
36200;0;52,94118
36233;0;52,94118
36267;0;52,94118
36300;0;52,94118
36333;0;52,94118
36367;0;52,94118
36400;0;52,94118
36433;0;52,94118
36467;0;52,94118
36500;0;52,94118
36533;0;52,94118
36567;0;52,94118
36600;0;52,94118
36633;0;52,94118
36667;0;52,94118
36700;0;52,94118
36733;0;52,94118
36767;0;52,94118
36800;0;52,94118
36833;0;52,94118
36867;0;52,94118
36900;0;52,94118
36933;0;52,94118
36967;0;52,94118
37000;0;52,94118
37033;0;52,94118
37067;0;52,94118
37100;0;52,94118
37133;0;52,94118
37167;0;52,94118
37200;0;52,94118
37233;0;52,94118
37267;0;52,94118
37300;0;52,94118
37333;0;52,94118
37367;0;52,94118
37400;0;53,46535
37433;0;53,46535
37467;1;53,46535
37500;0;52,32558
37533;0;52,32558
37567;0;52,32558
37600;0;52,32558
37633;0;52,32558
37667;0;52,32558
37700;0;52,32558
37733;0;52,32558
37767;0;52,32558
37800;0;52,32558
37833;0;52,32558
37867;0;52,32558
37900;0;52,32558
37933;0;52,32558
37967;0;52,32558
38000;0;52,32558
38033;0;52,32558
38067;0;52,32558
38100;0;52,32558
38133;0;52,32558
38167;0;52,32558
38200;0;52,32558
38233;0;52,32558
38267;0;52,32558
38300;0;52,32558
38333;0;52,32558
38367;0;52,32558
38400;0;53,46535
38433;0;53,20197
38467;1;53,20197
38500;0;51,13636
38533;0;51,13636
38567;0;51,13636
38600;0;51,13636
38633;0;51,13636
38667;0;51,13636
38700;0;51,13636
38733;0;51,13636
38767;0;51,13636
38800;0;51,13636
38833;0;51,13636
38867;0;51,13636
38900;0;51,13636
38933;0;51,13636
38967;0;51,13636
39000;0;51,13636
39033;0;51,13636
39067;0;51,13636
39100;0;51,13636
39133;0;51,13636
39167;0;51,13636
39200;0;51,13636
39233;0;51,13636
39267;0;51,13636
39300;0;51,13636
39333;0;51,13636
39367;0;49,31507
39400;0;49,31507
39433;0;51,13636
39467;0;51,13636
39500;0;51,13636
39533;0;51,13636
39567;0;51,13636
39600;0;51,13636
39633;0;51,13636
39667;0;51,13636
39700;0;51,13636
39733;0;51,13636
39767;0;51,13636
39800;0;51,13636
39833;0;51,13636
39867;0;51,13636
39900;0;51,13636
39933;0;51,13636
40500;0;58,44156
40533;0;58,44156
40567;0;58,44156
40600;0;58,44156
40633;0;58,44156
40667;0;58,44156
40700;0;58,44156
40733;0;58,44156
40767;0;58,44156
40800;0;58,44156
40833;0;58,44156
40867;0;58,44156
40900;0;58,44156
40933;0;58,44156
40967;0;58,44156
41000;0;58,44156
41033;0;58,44156
41067;0;58,44156
41100;0;58,44156
41133;0;58,44156
41167;0;58,44156
41200;0;58,44156
41233;0;58,44156
41267;0;58,44156
41300;0;58,44156
41333;0;58,37838
41367;0;58,37838
41400;0;58,37838
41433;0;58,37838
41467;0;58,37838
41500;0;58,37838
41533;0;58,37838
41567;0;58,37838
41600;0;58,37838
41633;0;58,37838
41667;0;58,37838
41700;0;58,37838
41733;0;58,37838
41767;0;58,37838
41800;0;58,37838
41833;0;58,37838
41867;0;58,37838
41900;0;58,37838
41933;0;58,37838
41967;1;58,37838
42000;0;60
42033;0;60
42067;0;60
42100;0;60
42133;0;60
42167;0;60
42200;0;60
42233;0;60
42267;0;60
42300;0;60
42500;0;59,34066
42533;0;59,34066
42567;0;59,34066
42600;0;59,34066
42633;0;59,34066
42667;0;59,34066
42700;0;59,34066
42733;0;59,34066
42767;0;59,34066
42800;0;59,34066
42833;0;59,34066
42867;0;59,34066
42900;0;59,34066
42933;0;59,34066
42967;0;59,34066
43000;0;59,34066
43033;0;59,34066
43067;0;59,34066
43100;0;59,34066
43133;1;59,34066
43167;0;60
43200;0;60
43233;0;60
43267;0;60
43300;0;60
43333;0;60
43367;0;60
43400;0;60
43433;0;59,66851
43467;0;59,66851
43500;0;59,66851
43533;0;59,66851
43567;0;59,66851
43600;0;59,66851
43633;0;59,66851
43667;0;59,66851
43700;0;59,66851
43733;0;59,66851
43767;0;59,66851
43800;0;59,66851
43833;0;59,66851
43867;0;59,66851
43900;0;59,66851
43933;0;59,66851
43967;0;59,66851
44000;0;59,66851
44033;0;59,66851
44067;0;59,66851
44100;0;59,66851
44133;0;59,66851
44167;0;59,66851
44200;1;59,66851
44233;0;60
44267;0;60
44300;0;60
44333;0;60
44367;0;60
44400;0;60
44433;0;60
44467;0;60
44500;0;59,34066
44533;0;59,34066
44567;0;59,34066
44600;0;59,01639
44633;0;59,01639
44667;0;59,01639
44700;0;59,01639
44733;0;59,01639
44767;0;59,01639
44800;0;59,01639
44833;0;59,01639
44867;0;59,01639
44900;0;59,01639
44933;0;59,01639
44967;0;59,01639
45000;0;59,01639
45033;0;59,01639
45067;0;59,01639
45100;0;59,01639
45133;0;59,01639
45167;0;59,01639
45200;0;59,01639
45233;1;59,01639
45267;0;58,44156
45300;0;58,44156
45333;0;58,44156
45367;0;58,44156
45400;0;58,44156
45433;0;58,44156
45467;0;58,82353
45500;0;59,01639
45533;0;59,01639
45567;0;59,01639
45600;0;59,01639
45633;0;59,01639
45667;0;59,01639
45700;0;59,01639
45733;0;59,01639
45767;0;59,01639
45800;0;59,01639
45833;0;59,01639
45867;0;59,01639
45900;0;59,01639
45933;0;59,01639
45967;0;59,01639
46000;0;59,01639
46033;0;59,01639
46067;0;59,01639
46100;0;59,01639
46133;0;59,01639
46167;0;59,01639
46200;1;59,01639
46233;0;58,06452
46267;0;58,06452
46300;0;60,33519
46333;0;60,33519
46367;0;60,33519
46400;0;60,33519
46433;0;60,33519
46467;0;60,33519
46500;0;60,33519
46533;0;60,33519
46567;0;60,33519
46600;0;60,33519
46633;0;60,33519
46667;0;60,33519
46700;0;60,33519
46733;0;60,33519
46767;0;60,33519
46800;0;60,33519
46833;0;60,33519
46867;0;60,33519
46900;0;60,33519
46933;0;60,33519
46967;0;60,33519
47000;0;60,33519
47033;0;60,33519
47067;0;60,33519
47100;0;60,33519
47133;1;60,33519
47167;0;60,40268
47200;0;61,36364
47233;0;61,36364
47267;0;61,36364
47300;0;61,36364
47333;0;61,36364
47367;0;61,36364
47400;0;61,36364
47433;0;61,36364
47467;0;61,36364
47500;0;61,36364
47533;0;61,36364
47567;0;61,36364
47600;0;61,36364
47633;0;61,36364
47667;0;61,36364
47700;0;61,36364
47733;0;61,36364
47767;0;61,36364
47800;0;61,36364
47833;0;61,36364
47867;0;61,36364
47900;0;61,36364
47933;0;61,36364
47967;0;61,36364
48000;0;61,36364
48033;0;61,36364
48067;0;61,36364
48100;0;61,36364
48133;1;61,36364
48167;0;62,5
48200;0;62,5
48233;0;62,5
48267;0;62,5
48300;0;62,5
48333;0;62,5
48367;0;62,5
48400;0;62,5
48433;0;62,5
49000;0;59,34066
49033;0;59,34066
49067;0;59,34066
49100;0;59,34066
49133;0;59,34066
49167;0;59,34066
49200;1;59,34066
49233;0;59,60265
49267;0;59,60265
49300;0;59,60265
49333;0;59,60265
49367;0;59,60265
49400;0;59,60265
49433;0;59,60265
49467;0;59,60265
49500;0;59,60265
49533;0;59,01639
49567;0;58,69565
49600;0;58,69565
49633;0;58,69565
49667;0;58,69565
49700;0;58,69565
49733;0;58,69565
49767;0;58,69565
49800;0;58,69565
49833;0;58,69565
49867;0;58,69565
49900;0;58,69565
49933;0;58,69565
49967;0;58,69565
50000;0;58,69565
50033;0;58,69565
50067;0;58,69565
50100;0;58,69565
50133;0;58,69565
50167;0;58,69565
50200;0;58,69565
